N,worst(secs),best(secs)
656,1.398000e-004,8.420000e-005
657,1.335000e-004,8.449997e-005
658,2.001000e-004,8.460000e-005
659,1.287000e-004,8.470000e-005
660,1.310000e-004,8.560001e-005
661,2.045000e-004,8.530001e-005
662,1.325000e-004,8.570001e-005
663,1.862000e-004,8.549998e-005
664,1.279000e-004,8.589998e-005
665,1.755000e-004,8.639999e-005
666,2.501000e-004,8.649999e-005
667,1.052000e-004,8.629999e-005
668,1.530000e-004,8.619999e-005
669,2.880000e-004,8.659999e-005
670,2.075000e-004,8.649999e-005
671,2.071000e-004,8.689999e-005
672,1.951000e-004,8.679999e-005
673,1.164700e-003,8.719999e-005
674,2.188000e-004,8.730000e-005
675,1.844000e-004,8.740000e-005
676,1.977000e-004,8.780000e-005
677,3.007000e-004,8.810000e-005
678,2.115000e-004,8.730002e-005
679,1.332000e-004,8.800000e-005
680,1.980000e-004,8.800000e-005
681,1.924000e-004,8.850000e-005
682,1.944000e-004,8.860001e-005
683,1.944000e-004,8.879998e-005
684,2.146000e-004,8.840000e-005
685,2.060000e-004,8.899998e-005
686,1.779000e-004,8.930001e-005
687,1.162000e-004,8.890001e-005
688,2.061000e-004,8.929998e-005
689,2.435000e-004,8.980001e-005
690,5.834000e-004,8.989999e-005
691,1.365000e-004,8.960001e-005
692,1.968000e-004,9.009999e-005
693,1.402000e-004,9.040002e-005
694,1.986000e-004,9.029999e-005
695,1.400000e-004,9.069999e-005
696,2.165000e-004,9.050002e-005
697,2.241000e-004,9.120000e-005
698,3.480000e-004,9.079999e-005
699,1.949000e-004,9.080002e-005
700,1.228000e-004,9.069999e-005
701,1.530000e-004,9.140000e-005
702,2.077000e-004,9.140000e-005
703,1.704000e-004,9.200000e-005
704,1.434000e-004,9.160000e-005
705,1.401000e-004,9.150000e-005
706,6.359000e-004,9.240001e-005
707,1.996000e-004,9.180000e-005
708,1.249000e-004,9.190000e-005
709,3.169000e-004,9.280001e-005
710,2.394000e-004,9.240001e-005
711,2.212000e-004,9.270001e-005
712,2.427000e-004,9.290001e-005
713,1.230000e-004,9.330001e-005
714,1.821000e-004,9.320001e-005
715,1.721000e-004,9.339998e-005
716,6.073000e-004,9.290001e-005
717,3.044000e-004,9.409999e-005
718,1.245000e-004,9.370001e-005
719,9.170000e-004,9.409999e-005
720,3.546000e-004,9.449999e-005
721,2.153000e-004,9.399999e-005
