N,worst(secs),best(secs)
580,1.182000e-004,5.920001e-005
581,1.403000e-004,6.080000e-005
582,1.045000e-004,6.070000e-005
583,1.363000e-004,6.080000e-005
584,8.040000e-005,6.060000e-005
585,1.864000e-004,6.120000e-005
586,1.587000e-004,6.050000e-005
587,1.875000e-004,6.169998e-005
588,1.650000e-004,6.200001e-005
589,1.534000e-004,6.170000e-005
590,1.688000e-004,6.190001e-005
591,6.990001e-005,6.189998e-005
592,2.360000e-004,6.170000e-005
593,7.510002e-005,6.130000e-005
594,1.622000e-004,6.210001e-005
595,9.859999e-005,6.199998e-005
596,1.265000e-004,6.210001e-005
597,1.587000e-004,6.259998e-005
598,8.070000e-005,6.209998e-005
599,1.402000e-004,6.319999e-005
600,7.640000e-005,6.249998e-005
601,1.680000e-004,6.259998e-005
602,1.776000e-004,6.319999e-005
603,1.152000e-004,6.340002e-005
604,1.523000e-004,6.280001e-005
605,7.859999e-005,6.359999e-005
606,1.536000e-004,6.339999e-005
607,8.030000e-005,6.359999e-005
608,1.926000e-004,6.419999e-005
609,1.507000e-004,6.379999e-005
610,9.299998e-005,6.409999e-005
611,1.993000e-004,6.430002e-005
612,8.249999e-005,6.399999e-005
613,1.948000e-004,6.470000e-005
614,8.229999e-005,6.470000e-005
615,1.252000e-004,6.480000e-005
616,1.857000e-004,6.510000e-005
617,1.638000e-004,6.490000e-005
618,1.582000e-004,6.520000e-005
619,1.840000e-004,6.480000e-005
620,1.041000e-004,6.430002e-005
621,1.493000e-004,6.550000e-005
622,1.172000e-004,6.550000e-005
623,2.371000e-004,6.599998e-005
624,1.838000e-004,6.629998e-005
625,8.870001e-005,6.510000e-005
626,1.440000e-004,6.670001e-005
627,1.041000e-004,6.550000e-005
628,1.243000e-004,6.580001e-005
629,1.431000e-004,6.650001e-005
630,7.700000e-005,6.580001e-005
631,1.806000e-004,6.730002e-005
632,1.128000e-004,6.689999e-005
633,9.419999e-005,6.690001e-005
634,1.639000e-004,6.709999e-005
635,7.640000e-005,6.719999e-005
636,1.412000e-004,6.709999e-005
