N,worst(secs),best(secs)
630,5.278000e-004,3.299000e-004
631,4.786000e-004,3.284000e-004
632,7.534000e-004,3.306000e-004
633,4.986000e-004,3.362000e-004
634,5.207000e-004,3.391000e-004
635,5.202000e-004,3.394000e-004
636,5.029000e-004,3.295000e-004
637,6.476000e-004,3.407000e-004
638,5.664000e-004,3.412000e-004
639,5.472000e-004,3.352000e-004
640,5.366000e-004,3.364000e-004
641,5.227000e-004,3.412000e-004
642,5.207000e-004,3.456000e-004
643,6.156000e-004,3.255000e-004
644,5.456000e-004,3.471000e-004
645,6.256000e-004,3.479000e-004
646,4.943000e-004,3.457000e-004
647,5.061000e-004,3.516000e-004
648,5.254000e-004,3.490000e-004
649,7.939000e-004,3.528000e-004
650,5.337000e-004,3.535000e-004
651,6.765000e-004,3.558000e-004
652,5.344000e-004,3.579000e-004
653,5.787000e-004,3.547000e-004
654,5.498000e-004,3.491000e-004
655,5.524000e-004,3.632000e-004
656,5.240000e-004,3.557000e-004
657,5.858000e-004,3.595000e-004
658,4.971000e-004,3.622000e-004
659,6.263000e-004,3.530000e-004
660,5.759000e-004,3.624000e-004
661,6.443000e-004,3.610000e-004
662,6.415000e-004,3.689000e-004
663,7.271000e-004,3.654000e-004
664,6.017000e-004,3.635000e-004
665,5.948000e-004,3.737000e-004
666,5.836000e-004,3.699000e-004
667,5.331000e-004,3.752000e-004
668,5.634000e-004,3.654000e-004
669,8.165000e-004,3.785000e-004
670,5.871000e-004,3.760000e-004
671,6.195000e-004,3.729000e-004
672,7.184000e-004,3.787000e-004
673,6.068000e-004,3.774000e-004
674,5.523000e-004,3.814000e-004
675,8.821000e-004,3.807000e-004
676,5.774000e-004,3.756000e-004
677,6.504000e-004,3.769000e-004
678,6.333000e-004,3.741000e-004
679,5.511000e-004,3.850000e-004
680,7.067000e-004,3.754000e-004
681,5.806000e-004,3.858000e-004
682,5.616000e-004,3.906000e-004
683,5.798000e-004,3.917000e-004
684,7.617000e-004,3.947000e-004
685,5.997000e-004,3.930000e-004
686,6.102000e-004,3.854000e-004
687,5.938000e-004,3.922000e-004
688,6.325000e-004,4.012000e-004
689,6.839000e-004,3.921000e-004
690,5.911000e-004,3.992000e-004
691,5.934000e-004,4.020000e-004
692,6.649000e-004,3.877000e-004
693,6.189000e-004,3.977000e-004
694,6.541000e-004,4.052000e-004
695,6.062000e-004,4.106000e-004
696,6.161000e-004,3.993000e-004
697,9.136000e-004,4.104000e-004
698,8.364000e-004,4.064000e-004
699,7.048000e-004,4.103000e-004
700,6.216000e-004,4.108000e-004
701,7.181000e-004,4.091000e-004
702,6.018000e-004,4.154000e-004
703,6.217000e-004,4.127000e-004
704,5.811000e-004,4.139000e-004
705,6.520000e-004,4.110000e-004
706,6.261000e-004,4.201000e-004
707,6.380000e-004,4.220000e-004
708,6.996000e-004,4.182000e-004
709,6.161000e-004,4.152000e-004
710,6.178000e-004,4.235000e-004
711,7.128000e-004,4.202000e-004
712,6.469000e-004,4.245000e-004
713,6.059000e-004,4.307000e-004
714,6.520000e-004,4.287000e-004
715,6.640000e-004,4.325000e-004
716,6.456000e-004,4.239000e-004
717,6.447000e-004,4.320000e-004
718,8.336000e-004,4.285000e-004
719,6.290000e-004,4.306000e-004
720,6.333000e-004,4.214000e-004
721,6.936000e-004,4.402000e-004
722,5.902000e-004,4.351000e-004
723,6.527000e-004,4.361000e-004
724,8.105000e-004,4.427000e-004
725,7.774000e-004,4.383000e-004
726,6.629000e-004,4.342000e-004
727,9.023000e-004,4.380000e-004
728,6.308000e-004,4.446000e-004
729,6.729000e-004,4.435000e-004
730,6.971000e-004,4.468000e-004
731,6.174000e-004,4.479000e-004
732,6.854000e-004,4.413000e-004
733,6.940000e-004,4.508000e-004
734,6.704000e-004,4.543000e-004
735,6.609000e-004,4.496000e-004
736,6.727000e-004,4.562000e-004
737,8.427000e-004,4.514000e-004
738,6.578000e-004,4.558000e-004
739,6.598000e-004,4.509000e-004
740,6.752000e-004,4.612000e-004
741,6.937000e-004,4.668000e-004
742,6.943000e-004,4.598000e-004
743,7.072000e-004,4.545000e-004
744,8.236000e-004,4.677000e-004
745,7.068000e-004,4.595000e-004
746,7.866000e-004,4.664000e-004
747,6.700000e-004,4.745000e-004
748,6.618000e-004,4.671000e-004
749,6.954000e-004,4.594000e-004
750,6.973000e-004,4.767000e-004
751,6.445000e-004,4.699000e-004
752,6.914000e-004,4.700000e-004
753,6.960000e-004,4.798000e-004
754,7.000000e-004,4.789000e-004
755,7.936000e-004,4.846000e-004
756,8.070000e-004,4.765000e-004
757,7.210000e-004,4.792000e-004
758,7.684000e-004,4.851000e-004
759,6.955000e-004,4.770000e-004
760,7.430000e-004,4.890000e-004
761,7.134000e-004,4.859000e-004
762,7.224000e-004,4.897000e-004
763,8.409000e-004,4.798000e-004
764,7.299000e-004,4.879000e-004
765,8.070000e-004,4.884000e-004
766,7.428000e-004,4.884000e-004
767,7.337000e-004,4.944000e-004
768,7.280000e-004,4.975000e-004
769,7.473000e-004,5.010000e-004
770,7.559000e-004,4.994000e-004
771,7.394000e-004,4.971000e-004
772,7.397000e-004,4.924000e-004
773,1.150600e-003,4.972000e-004
