N,worst(secs),best(secs)
547,5.969987e-005,4.700013e-005
548,1.250999e-004,4.820013e-005
549,6.030011e-005,4.739990e-005
550,3.396000e-004,4.819990e-005
551,1.155999e-004,4.819990e-005
552,1.179001e-004,4.870002e-005
553,8.499995e-005,4.770001e-005
554,1.221001e-004,4.799990e-005
555,9.789993e-005,4.879991e-005
556,1.153001e-004,4.839990e-005
557,6.809994e-005,4.849979e-005
558,1.338001e-004,4.790002e-005
559,8.750008e-005,4.870002e-005
560,6.669993e-005,4.910002e-005
561,8.990010e-005,4.920014e-005
562,6.719981e-005,4.919991e-005
563,8.710008e-005,4.879991e-005
564,8.179992e-005,4.850002e-005
565,1.182000e-004,4.970003e-005
566,9.809993e-005,5.030003e-005
567,1.112001e-004,4.970003e-005
568,1.359999e-004,5.010003e-005
569,1.208000e-004,4.939991e-005
570,1.002001e-004,5.039992e-005
571,8.559995e-005,5.020015e-005
572,1.153999e-004,5.040015e-005
573,6.549992e-005,5.049980e-005
574,2.168000e-004,5.090004e-005
575,5.699997e-005,5.050004e-005
576,1.997000e-004,5.039992e-005
577,8.410006e-005,5.099992e-005
578,1.529001e-004,5.079992e-005
579,6.080000e-005,5.059992e-005
580,1.201001e-004,5.099992e-005
581,1.713999e-004,5.119992e-005
582,1.013000e-004,5.129981e-005
583,1.299002e-004,5.179993e-005
584,1.107000e-004,5.120016e-005
585,9.369990e-005,5.199993e-005
586,1.129999e-004,5.150004e-005
587,7.730001e-005,5.170004e-005
588,7.770001e-005,5.139993e-005
589,1.030001e-004,5.199993e-005
590,1.135999e-004,5.220016e-005
591,8.799997e-005,5.209981e-005
592,9.009987e-005,5.249982e-005
593,9.929994e-005,5.210005e-005
594,1.105000e-004,5.220016e-005
595,9.509991e-005,5.239993e-005
596,5.710009e-005,5.319994e-005
597,8.530007e-005,5.290005e-005
598,5.829986e-005,5.339994e-005
599,1.442998e-004,5.369983e-005
600,2.863999e-004,5.280017e-005
601,1.405000e-004,5.360018e-005
602,5.779997e-005,5.339994e-005
603,1.528999e-004,5.290005e-005
604,9.400002e-005,5.350006e-005
605,1.139999e-004,5.350006e-005
606,9.099999e-005,5.319994e-005
