N,worst(secs),best(secs)
605,1.188000e-003,7.616000e-004
606,1.139900e-003,7.804001e-004
607,1.130000e-003,7.754001e-004
608,1.130300e-003,7.780001e-004
609,1.160500e-003,7.710999e-004
610,1.032100e-003,7.873999e-004
611,1.163800e-003,7.953001e-004
612,1.148400e-003,7.990999e-004
613,1.153600e-003,7.976000e-004
614,1.084400e-003,7.934000e-004
615,1.160300e-003,7.985001e-004
616,1.186000e-003,8.026999e-004
617,1.284700e-003,8.117000e-004
618,1.133800e-003,8.002000e-004
619,1.098800e-003,8.097999e-004
620,1.182200e-003,8.138001e-004
621,1.114900e-003,8.145000e-004
622,1.157900e-003,8.175001e-004
623,2.360700e-003,8.089000e-004
624,1.147200e-003,8.232000e-004
625,1.110700e-003,8.158998e-004
626,1.124700e-003,8.232000e-004
627,1.234100e-003,8.249001e-004
628,1.137700e-003,8.346001e-004
629,1.129400e-003,8.425000e-004
630,1.254400e-003,8.332999e-004
631,1.149200e-003,8.395000e-004
632,1.172700e-003,8.473000e-004
633,1.224300e-003,8.518000e-004
634,1.165100e-003,8.355000e-004
635,1.193100e-003,8.474002e-004
636,1.269300e-003,8.626000e-004
637,1.315000e-003,8.600999e-004
638,1.173400e-003,8.614999e-004
639,1.246100e-003,8.587001e-004
640,1.203900e-003,8.659002e-004
641,1.211400e-003,8.593998e-004
642,1.262700e-003,8.626999e-004
643,1.182400e-003,8.772998e-004
644,1.199000e-003,8.703000e-004
645,1.290600e-003,8.769000e-004
646,1.213200e-003,8.733999e-004
647,1.236100e-003,8.832999e-004
648,1.225500e-003,8.853001e-004
649,1.227900e-003,8.950999e-004
650,1.391300e-003,8.795999e-004
651,1.210600e-003,8.882000e-004
652,1.604200e-003,9.073000e-004
653,1.338800e-003,9.305000e-004
654,1.332300e-003,9.432000e-004
655,1.279200e-003,9.503001e-004
656,1.363800e-003,9.273998e-004
657,1.673800e-003,8.957000e-004
658,1.254900e-003,9.170000e-004
659,1.376400e-003,9.130999e-004
660,1.308200e-003,9.168000e-004
661,1.256200e-003,9.134999e-004
662,1.390300e-003,9.203001e-004
663,1.335100e-003,9.404002e-004
664,1.493200e-003,9.347999e-004
665,1.292600e-003,9.385000e-004
666,1.334500e-003,9.172000e-004
667,1.315700e-003,9.468999e-004
668,1.290900e-003,9.466999e-004
669,1.444400e-003,9.349000e-004
670,1.337300e-003,9.456999e-004
671,1.426600e-003,9.564001e-004
672,1.334300e-003,9.631999e-004
673,1.438200e-003,9.435001e-004
674,1.368300e-003,9.575000e-004
675,1.316000e-003,9.502000e-004
676,1.413000e-003,9.766000e-004
677,1.317100e-003,9.760000e-004
678,1.329500e-003,9.784999e-004
679,1.478500e-003,9.721001e-004
680,1.381500e-003,9.845998e-004
681,1.379800e-003,9.778000e-004
682,1.345400e-003,9.796000e-004
683,1.368100e-003,9.954001e-004
684,1.389800e-003,9.840000e-004
685,1.355400e-003,1.002200e-003
686,1.415300e-003,9.955999e-004
687,1.430300e-003,9.884001e-004
688,1.428200e-003,1.004900e-003
689,1.448900e-003,1.006300e-003
690,1.411000e-003,1.007100e-003
691,1.407000e-003,1.013900e-003
692,1.477100e-003,1.021300e-003
693,1.295400e-003,1.011700e-003
694,1.515800e-003,1.024000e-003
695,1.517500e-003,1.026000e-003
696,1.389500e-003,1.027700e-003
697,1.519400e-003,1.019200e-003
698,1.475300e-003,1.036000e-003
699,1.416100e-003,1.035100e-003
700,1.444100e-003,1.042200e-003
701,1.446200e-003,1.056700e-003
702,1.313500e-003,1.052600e-003
703,1.459100e-003,1.059400e-003
704,1.504700e-003,1.050500e-003
705,1.448600e-003,1.043400e-003
706,1.505000e-003,1.062100e-003
707,1.669500e-003,1.069700e-003
708,1.509200e-003,1.071200e-003
709,1.563800e-003,1.064600e-003
710,1.448600e-003,1.077500e-003
711,1.537900e-003,1.069900e-003
712,1.533200e-003,1.075100e-003
713,1.505000e-003,1.073300e-003
714,1.468800e-003,1.069600e-003
715,1.551600e-003,1.080600e-003
716,1.656000e-003,1.077600e-003
717,1.602100e-003,1.079500e-003
718,1.549700e-003,1.098000e-003
719,1.529900e-003,1.097900e-003
720,1.521400e-003,1.094200e-003
721,1.404900e-003,1.115700e-003
722,1.523200e-003,1.099600e-003
723,1.526800e-003,1.117400e-003
724,1.739700e-003,1.119900e-003
725,1.423200e-003,1.123500e-003
726,1.535900e-003,1.122500e-003
727,1.527800e-003,1.131400e-003
728,1.615900e-003,1.124000e-003
729,1.578000e-003,1.133400e-003
730,1.400200e-003,1.135100e-003
731,1.572700e-003,1.145700e-003
732,1.610200e-003,1.139000e-003
733,1.582400e-003,1.134500e-003
734,1.555900e-003,1.151300e-003
735,1.566000e-003,1.150100e-003
736,1.561600e-003,1.158700e-003
737,1.614200e-003,1.154000e-003
738,1.657000e-003,1.153800e-003
739,1.606400e-003,1.157400e-003
740,1.573800e-003,1.169800e-003
741,1.591800e-003,1.161100e-003
742,1.653000e-003,1.174200e-003
743,1.664500e-003,1.168100e-003
744,1.665100e-003,1.180600e-003
745,1.631800e-003,1.185300e-003
746,1.662300e-003,1.187700e-003
747,1.642300e-003,1.191500e-003
748,1.635700e-003,1.187100e-003
749,1.686000e-003,1.204300e-003
750,1.963800e-003,1.207200e-003
751,1.824100e-003,1.197400e-003
752,1.916600e-003,1.211800e-003
753,1.687200e-003,1.215400e-003
754,1.696200e-003,1.201400e-003
755,1.662500e-003,1.213700e-003
756,1.705600e-003,1.216200e-003
757,1.886100e-003,1.220400e-003
758,1.715300e-003,1.214900e-003
759,1.583300e-003,1.235000e-003
760,1.685900e-003,1.240800e-003
761,1.730600e-003,1.237300e-003
762,1.717000e-003,1.249400e-003
763,1.757900e-003,1.239800e-003
764,1.583800e-003,1.234500e-003
765,1.720300e-003,1.244600e-003
766,1.718100e-003,1.252200e-003
767,1.831600e-003,1.252900e-003
768,1.746700e-003,1.251200e-003
769,1.787400e-003,1.250000e-003
770,1.700900e-003,1.275300e-003
771,1.596100e-003,1.273700e-003
772,1.740200e-003,1.266300e-003
773,1.759100e-003,1.273100e-003
