N,worst(secs),best(secs)
658,1.492700e-003,8.200000e-004
659,1.057600e-003,8.230000e-004
660,1.459900e-003,8.242000e-004
661,1.270800e-003,8.226999e-004
662,1.562000e-003,8.308999e-004
663,1.175000e-003,8.360001e-004
664,1.570100e-003,8.374001e-004
665,1.553300e-003,8.416001e-004
666,1.337000e-003,8.364001e-004
667,1.606200e-003,8.370001e-004
668,1.651200e-003,8.414001e-004
669,1.593600e-003,8.451000e-004
670,1.569300e-003,8.405999e-004
671,1.472400e-003,8.483001e-004
672,1.594000e-003,8.531001e-004
673,1.636400e-003,8.507001e-004
674,1.570300e-003,8.509001e-004
675,1.384000e-003,8.555001e-004
676,1.375900e-003,8.628001e-004
677,1.651800e-003,8.604000e-004
678,1.387000e-003,8.737000e-004
679,1.638800e-003,8.672001e-004
680,1.187100e-003,8.792998e-004
681,1.705100e-003,8.785001e-004
682,1.454100e-003,8.824999e-004
683,1.666700e-003,8.839001e-004
684,1.168500e-003,8.858000e-004
685,1.666400e-003,8.779999e-004
686,1.671400e-003,8.862999e-004
687,1.293500e-003,8.894999e-004
688,1.654800e-003,8.858000e-004
689,1.693800e-003,8.902000e-004
690,1.695100e-003,8.918999e-004
691,1.682300e-003,9.023999e-004
692,1.721600e-003,9.062001e-004
693,1.488500e-003,9.033999e-004
694,1.576800e-003,9.027000e-004
695,1.684200e-003,9.105999e-004
696,1.754800e-003,9.158000e-004
697,1.750100e-003,9.170999e-004
698,1.531700e-003,9.126002e-004
699,1.753800e-003,9.177001e-004
700,1.720500e-003,9.212000e-004
701,1.739900e-003,9.244999e-004
702,1.727600e-003,9.248999e-004
703,1.317200e-003,9.339999e-004
704,1.459400e-003,9.339999e-004
705,1.285600e-003,9.359000e-004
706,1.754600e-003,9.389999e-004
707,1.792100e-003,9.419001e-004
708,1.471700e-003,9.426000e-004
709,1.469600e-003,9.425001e-004
710,1.775600e-003,9.490000e-004
711,1.313700e-003,9.478000e-004
712,1.794300e-003,9.434999e-004
713,1.531800e-003,9.577000e-004
714,1.340100e-003,9.534000e-004
715,1.832200e-003,9.625999e-004
716,1.839400e-003,9.579000e-004
717,1.786400e-003,9.699001e-004
718,1.837400e-003,9.709001e-004
719,1.815900e-003,9.687000e-004
720,1.837500e-003,9.735001e-004
721,1.433700e-003,9.766000e-004
722,1.849900e-003,9.825001e-004
723,1.790500e-003,9.780999e-004
724,1.829600e-003,9.766000e-004
725,1.849200e-003,9.776999e-004
726,1.829800e-003,9.873000e-004
727,1.711500e-003,9.958001e-004
728,1.490000e-003,9.967999e-004
729,1.903600e-003,9.979000e-004
730,2.087100e-003,9.993999e-004
731,1.500800e-003,1.000800e-003
732,1.917600e-003,1.003100e-003
733,1.935200e-003,1.004000e-003
734,1.526500e-003,1.006000e-003
735,1.903000e-003,1.008400e-003
736,1.916100e-003,1.010700e-003
737,1.643400e-003,1.020000e-003
738,1.915100e-003,1.020700e-003
739,1.904900e-003,1.022200e-003
740,1.860000e-003,1.026300e-003
741,1.937000e-003,1.028500e-003
742,1.966200e-003,1.018200e-003
743,1.939300e-003,1.028900e-003
744,1.991500e-003,1.036200e-003
745,1.952400e-003,1.035400e-003
746,1.958000e-003,1.036300e-003
747,1.941800e-003,1.039300e-003
748,1.952000e-003,1.041500e-003
749,1.887500e-003,1.041400e-003
750,1.728800e-003,1.043500e-003
751,1.982700e-003,1.050400e-003
752,1.963600e-003,1.045800e-003
753,1.985800e-003,1.058200e-003
754,1.321000e-003,1.056300e-003
755,2.039000e-003,1.058600e-003
756,2.027900e-003,1.065300e-003
757,1.758600e-003,1.068700e-003
758,1.511000e-003,1.072600e-003
759,1.818000e-003,1.077300e-003
760,2.034100e-003,1.077900e-003
761,2.027300e-003,1.070200e-003
762,2.069900e-003,1.084100e-003
763,1.761400e-003,1.087000e-003
764,1.733400e-003,1.078400e-003
765,1.636900e-003,1.086400e-003
766,1.723100e-003,1.091800e-003
767,1.836700e-003,1.095900e-003
768,1.562400e-003,1.093800e-003
769,1.675900e-003,1.094200e-003
770,1.729300e-003,1.106000e-003
771,1.992600e-003,1.108600e-003
772,1.731900e-003,1.105500e-003
773,1.522400e-003,1.107600e-003
