N,worst(secs),best(secs)
709,1.153000e-003,7.696000e-004
710,1.222100e-003,7.838998e-004
711,1.224100e-003,7.863001e-004
712,1.237200e-003,7.871001e-004
713,1.306900e-003,7.998000e-004
714,1.136200e-003,7.971001e-004
715,1.305100e-003,8.075999e-004
716,1.209900e-003,7.937001e-004
717,1.099700e-003,7.997002e-004
718,1.191200e-003,8.027998e-004
719,1.153100e-003,8.044001e-004
720,1.207600e-003,8.115999e-004
721,1.193900e-003,8.103000e-004
722,1.229600e-003,8.071999e-004
723,1.225700e-003,8.083000e-004
724,1.221400e-003,8.140998e-004
725,1.230900e-003,8.167000e-004
726,1.308400e-003,8.169001e-004
727,1.170800e-003,8.194000e-004
728,1.233700e-003,8.344001e-004
729,1.230200e-003,8.349002e-004
730,1.154500e-003,8.284000e-004
731,1.197600e-003,8.361002e-004
732,1.188000e-003,8.171001e-004
733,1.330100e-003,8.456002e-004
734,1.230400e-003,8.437000e-004
735,1.254700e-003,8.489001e-004
736,1.261500e-003,8.408001e-004
737,1.259300e-003,8.415000e-004
738,1.251900e-003,8.530999e-004
739,1.267500e-003,8.487999e-004
740,1.336200e-003,8.433999e-004
741,1.227000e-003,8.594000e-004
742,1.343300e-003,8.729999e-004
743,1.159100e-003,8.633998e-004
744,1.328500e-003,8.703000e-004
745,1.241700e-003,8.641998e-004
746,1.287200e-003,8.629002e-004
747,1.275300e-003,8.650001e-004
748,1.383800e-003,8.714001e-004
749,1.304300e-003,8.747000e-004
750,1.315400e-003,8.775999e-004
751,1.204200e-003,8.668001e-004
752,1.388000e-003,8.789999e-004
753,1.257900e-003,8.727999e-004
754,1.172100e-003,8.789999e-004
755,1.410300e-003,8.830000e-004
756,1.277100e-003,9.015000e-004
757,1.389400e-003,9.041000e-004
758,1.444000e-003,8.974001e-004
759,1.194000e-003,8.926999e-004
760,1.399400e-003,8.925002e-004
761,1.315000e-003,8.884000e-004
762,1.180400e-003,9.069000e-004
763,1.544800e-003,9.071999e-004
764,1.313300e-003,9.224000e-004
765,1.446000e-003,9.146000e-004
766,1.441700e-003,9.058001e-004
767,1.412700e-003,9.093999e-004
768,1.340700e-003,9.321000e-004
769,1.584600e-003,9.238999e-004
770,1.305300e-003,9.258001e-004
771,1.366700e-003,9.071000e-004
772,1.416100e-003,9.407001e-004
773,1.319600e-003,9.264001e-004
